2,"SELECT s.z, s.ra, s.dec, s.petromag_u, s.petromag_r, s.extinction_u,   s.extinction_r FROM specphoto AS s, photoz AS p INTO mydb.colld WHERE class=&&&and s.zwarning=# and s.petromag_r < # and s.z between # and # and s.ra between # and # and s.dec between # and #"
2019-12-02 07:53:00,2
