40,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-12-02 06:36:00,1
2019-12-02 07:53:00,1
2019-12-02 08:31:00,1
2019-12-02 08:55:00,1
2019-12-02 08:56:00,1
2019-12-02 10:45:00,1
2019-12-02 13:47:00,1
2019-12-02 14:00:00,1
2019-12-02 15:10:00,1
2019-12-02 15:11:00,1
2019-12-02 15:31:00,1
2019-12-02 15:39:00,1
2019-12-02 15:42:00,1
2019-12-02 15:44:00,1
2019-12-02 15:45:00,1
2019-12-02 15:47:00,1
2019-12-02 15:50:00,1
2019-12-02 15:55:00,1
2019-12-02 15:59:00,1
2019-12-02 16:01:00,1
2019-12-02 17:26:00,2
2019-12-02 17:30:00,1
2019-12-02 17:39:00,1
2019-12-02 18:44:00,1
2019-12-02 18:45:00,1
2019-12-02 18:46:00,1
2019-12-02 18:56:00,1
2019-12-02 19:01:00,1
2019-12-02 19:38:00,1
2019-12-02 19:54:00,1
2019-12-02 20:23:00,1
2019-12-02 20:24:00,2
2019-12-02 21:54:00,3
2019-12-02 22:07:00,1
2019-12-02 22:09:00,1
2019-12-02 22:18:00,1
