1,"SELECT TOP # name, DR1#_PLUG_RA AS RA, DR1#_PLUG_DEC AS DEC, MJD, redshift, CLASS_BEST, CONF_BEST FROM spiders_quasar WHERE ( redshift > # AND redshift < # AND CLASS_BEST=&&& AND DR1#_ZWARNING=# )"
2019-11-06 03:56:00,1
