15,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-11-06 03:27:00,1
2019-11-06 03:47:00,1
2019-11-06 05:06:00,1
2019-11-06 05:09:00,1
2019-11-06 10:27:00,1
2019-11-06 10:28:00,1
2019-11-06 10:29:00,1
2019-11-06 10:30:00,1
2019-11-06 10:31:00,1
2019-11-06 15:49:00,1
2019-11-06 16:19:00,1
2019-11-06 17:06:00,1
2019-11-06 17:12:00,1
2019-11-06 23:15:00,1
2019-11-06 23:37:00,1
