2,"select   l.OIII_#_flux,l.OIII_#_flux_err into Oiii_flux    from galSpecline as l join SpecObjALL as s  on l.specObjID=s.specObjID    where   s.sciencePrimary=#"
2019-11-06 01:38:00,2
