1,"SELECT s.ra, s.dec FROM #upload u, SpecObj s     WHERE u.up_plate=s.plate       and u.up_mjd=s.mjd       and u.up_fiber=s.fiberid     ORDER BY x.up_plate"
2019-11-06 07:19:00,1
