1,"SELECT    p.u, p.g, p.r, p.i, p.z, s.class, s.z as redshift FROM PhotoObj AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE     s.zwarning = #    AND s.class = &&&"
2019-11-06 12:30:00,1
