36,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-11-06 03:21:00,1
2019-11-06 03:30:00,1
2019-11-06 05:01:00,1
2019-11-06 05:11:00,1
2019-11-06 05:36:00,1
2019-11-06 05:47:00,1
2019-11-06 07:44:00,1
2019-11-06 08:14:00,1
2019-11-06 10:05:00,1
2019-11-06 11:28:00,1
2019-11-06 12:15:00,1
2019-11-06 13:36:00,1
2019-11-06 14:09:00,1
2019-11-06 14:14:00,1
2019-11-06 15:10:00,1
2019-11-06 15:23:00,1
2019-11-06 16:16:00,1
2019-11-06 17:45:00,1
2019-11-06 17:49:00,1
2019-11-06 18:56:00,1
2019-11-06 19:02:00,1
2019-11-06 19:34:00,1
2019-11-06 19:51:00,2
2019-11-06 19:53:00,1
2019-11-06 20:02:00,1
2019-11-06 20:07:00,1
2019-11-06 20:08:00,1
2019-11-06 20:47:00,1
2019-11-06 20:50:00,1
2019-11-06 20:52:00,1
2019-11-06 20:53:00,1
2019-11-06 20:54:00,1
2019-11-06 20:55:00,1
2019-11-06 21:14:00,1
2019-11-06 21:17:00,1
