828,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-11-06 02:41:00,1
2019-11-06 05:44:00,1
2019-11-06 05:47:00,1
2019-11-06 07:01:00,1
2019-11-06 08:14:00,2
2019-11-06 08:15:00,2
2019-11-06 08:25:00,1
2019-11-06 10:15:00,1
2019-11-06 10:35:00,1
2019-11-06 10:37:00,1
2019-11-06 11:00:00,1
2019-11-06 11:21:00,1
2019-11-06 12:58:00,1
2019-11-06 12:59:00,1
2019-11-06 13:01:00,1
2019-11-06 13:11:00,1
2019-11-06 13:14:00,1
2019-11-06 13:36:00,14
2019-11-06 13:37:00,17
2019-11-06 13:38:00,17
2019-11-06 13:39:00,26
2019-11-06 13:40:00,24
2019-11-06 13:41:00,23
2019-11-06 13:42:00,21
2019-11-06 13:43:00,16
2019-11-06 13:44:00,15
2019-11-06 13:45:00,16
2019-11-06 13:46:00,16
2019-11-06 13:47:00,16
2019-11-06 13:48:00,10
2019-11-06 13:54:00,1
2019-11-06 14:09:00,12
2019-11-06 14:10:00,15
2019-11-06 14:11:00,12
2019-11-06 14:12:00,14
2019-11-06 14:13:00,14
2019-11-06 14:14:00,14
2019-11-06 14:15:00,14
2019-11-06 14:16:00,14
2019-11-06 14:17:00,15
2019-11-06 14:18:00,13
2019-11-06 14:19:00,13
2019-11-06 14:20:00,19
2019-11-06 14:21:00,14
2019-11-06 14:22:00,6
2019-11-06 14:23:00,1
2019-11-06 14:25:00,2
2019-11-06 14:26:00,5
2019-11-06 14:46:00,11
2019-11-06 14:47:00,6
2019-11-06 14:50:00,5
2019-11-06 14:51:00,7
2019-11-06 14:57:00,7
2019-11-06 14:58:00,8
2019-11-06 14:59:00,9
2019-11-06 15:00:00,10
2019-11-06 15:01:00,5
2019-11-06 15:02:00,7
2019-11-06 15:03:00,3
2019-11-06 15:14:00,1
2019-11-06 16:00:00,2
2019-11-06 16:01:00,5
2019-11-06 16:02:00,4
2019-11-06 16:03:00,6
2019-11-06 16:04:00,6
2019-11-06 16:05:00,6
2019-11-06 16:06:00,4
2019-11-06 16:07:00,6
2019-11-06 16:08:00,1
2019-11-06 16:09:00,3
2019-11-06 16:17:00,5
2019-11-06 16:18:00,5
2019-11-06 16:19:00,5
2019-11-06 16:20:00,4
2019-11-06 16:59:00,1
2019-11-06 17:00:00,4
2019-11-06 17:01:00,2
2019-11-06 17:02:00,1
2019-11-06 17:50:00,1
2019-11-06 17:51:00,3
2019-11-06 17:52:00,5
2019-11-06 17:53:00,3
2019-11-06 17:54:00,1
2019-11-06 17:55:00,1
2019-11-06 18:07:00,1
2019-11-06 18:54:00,3
2019-11-06 18:55:00,1
2019-11-06 20:45:00,8
2019-11-06 20:46:00,3
2019-11-06 20:47:00,1
2019-11-06 20:49:00,1
2019-11-06 20:53:00,1
2019-11-06 21:04:00,1
2019-11-06 21:05:00,1
2019-11-06 21:11:00,8
2019-11-06 21:12:00,11
2019-11-06 21:13:00,2
2019-11-06 21:25:00,1
2019-11-06 21:32:00,2
2019-11-06 21:34:00,4
2019-11-06 21:36:00,2
2019-11-06 21:37:00,1
2019-11-06 21:39:00,1
2019-11-06 21:51:00,14
2019-11-06 21:52:00,8
2019-11-06 22:19:00,4
2019-11-06 22:38:00,2
2019-11-06 22:39:00,6
2019-11-06 22:40:00,1
2019-11-06 22:42:00,1
2019-11-06 22:45:00,2
2019-11-06 22:47:00,2
2019-11-06 22:48:00,3
2019-11-06 22:52:00,16
2019-11-06 22:53:00,7
2019-11-06 22:59:00,2
2019-11-06 23:00:00,1
2019-11-06 23:15:00,1
2019-11-06 23:20:00,1
2019-11-06 23:23:00,2
2019-11-06 23:24:00,1
2019-11-06 23:26:00,1
2019-11-06 23:35:00,1
2019-11-06 23:36:00,2
2019-11-06 23:37:00,22
2019-11-06 23:41:00,21
2019-11-06 23:44:00,1
2019-11-06 23:45:00,1
2019-11-06 23:48:00,10
2019-11-06 23:49:00,1
2019-11-06 23:50:00,13
2019-11-06 23:51:00,4
2019-11-06 23:54:00,1
2019-11-06 23:55:00,11
2019-11-06 23:59:00,1
