127,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-12-21 00:01:00,1
2019-12-21 00:07:00,1
2019-12-21 00:08:00,1
2019-12-21 00:09:00,1
2019-12-21 00:43:00,1
2019-12-21 00:57:00,1
2019-12-21 01:03:00,1
2019-12-21 01:05:00,1
2019-12-21 01:06:00,1
2019-12-21 01:22:00,1
2019-12-21 01:24:00,1
2019-12-21 01:55:00,1
2019-12-21 02:27:00,1
2019-12-21 02:59:00,1
2019-12-21 03:04:00,1
2019-12-21 03:11:00,1
2019-12-21 03:22:00,1
2019-12-21 03:24:00,1
2019-12-21 03:44:00,1
2019-12-21 03:56:00,1
2019-12-21 04:14:00,1
2019-12-21 04:18:00,1
2019-12-21 04:24:00,1
2019-12-21 04:57:00,1
2019-12-21 05:00:00,1
2019-12-21 05:03:00,1
2019-12-21 05:05:00,1
2019-12-21 05:15:00,1
2019-12-21 05:17:00,1
2019-12-21 05:19:00,1
2019-12-21 05:24:00,1
2019-12-21 05:36:00,1
2019-12-21 05:40:00,1
2019-12-21 05:41:00,1
2019-12-21 05:44:00,1
2019-12-21 05:45:00,1
2019-12-21 05:54:00,1
2019-12-21 05:58:00,1
2019-12-21 06:01:00,1
2019-12-21 06:12:00,1
2019-12-21 06:13:00,1
2019-12-21 06:25:00,1
2019-12-21 06:32:00,1
2019-12-21 06:35:00,1
2019-12-21 06:44:00,1
2019-12-21 07:03:00,1
2019-12-21 07:05:00,1
2019-12-21 07:08:00,1
2019-12-21 07:32:00,1
2019-12-21 07:49:00,1
2019-12-21 07:56:00,1
2019-12-21 08:01:00,1
2019-12-21 08:13:00,1
2019-12-21 08:23:00,1
2019-12-21 08:24:00,1
2019-12-21 08:30:00,1
2019-12-21 09:14:00,1
2019-12-21 09:23:00,1
2019-12-21 09:27:00,1
2019-12-21 09:47:00,1
2019-12-21 09:52:00,1
2019-12-21 09:55:00,1
2019-12-21 10:05:00,1
2019-12-21 10:18:00,1
2019-12-21 10:21:00,1
2019-12-21 10:36:00,1
2019-12-21 10:41:00,1
2019-12-21 10:54:00,1
2019-12-21 11:00:00,1
2019-12-21 11:08:00,1
2019-12-21 11:32:00,1
2019-12-21 11:55:00,1
2019-12-21 12:09:00,1
2019-12-21 12:52:00,1
2019-12-21 12:53:00,1
2019-12-21 13:09:00,1
2019-12-21 13:15:00,1
2019-12-21 13:18:00,1
2019-12-21 13:20:00,1
2019-12-21 13:22:00,1
2019-12-21 13:27:00,1
2019-12-21 13:31:00,1
2019-12-21 13:33:00,1
2019-12-21 13:42:00,1
2019-12-21 13:55:00,1
2019-12-21 13:57:00,1
2019-12-21 14:04:00,1
2019-12-21 14:24:00,1
2019-12-21 14:26:00,1
2019-12-21 14:34:00,1
2019-12-21 15:14:00,1
2019-12-21 15:37:00,1
2019-12-21 15:41:00,1
2019-12-21 15:53:00,1
2019-12-21 16:08:00,1
2019-12-21 16:15:00,1
2019-12-21 16:19:00,1
2019-12-21 16:29:00,1
2019-12-21 16:32:00,1
2019-12-21 16:43:00,1
2019-12-21 16:52:00,1
2019-12-21 17:06:00,1
2019-12-21 17:15:00,1
2019-12-21 17:46:00,1
2019-12-21 17:49:00,1
2019-12-21 17:55:00,1
2019-12-21 18:11:00,1
2019-12-21 18:28:00,1
2019-12-21 18:33:00,1
2019-12-21 18:37:00,1
2019-12-21 19:07:00,1
2019-12-21 19:11:00,1
2019-12-21 19:20:00,1
2019-12-21 19:23:00,1
2019-12-21 21:33:00,1
2019-12-21 22:11:00,1
2019-12-21 22:18:00,1
2019-12-21 22:29:00,1
2019-12-21 22:33:00,1
2019-12-21 22:36:00,1
2019-12-21 22:45:00,1
2019-12-21 23:10:00,1
2019-12-21 23:23:00,1
2019-12-21 23:26:00,1
2019-12-21 23:41:00,1
2019-12-21 23:46:00,1
2019-12-21 23:53:00,1
