31,select * from sppLines where specObjId=#
2019-12-21 02:07:00,1
2019-12-21 02:31:00,1
2019-12-21 04:31:00,1
2019-12-21 04:39:00,1
2019-12-21 09:05:00,1
2019-12-21 09:46:00,1
2019-12-21 09:50:00,1
2019-12-21 09:57:00,1
2019-12-21 10:25:00,1
2019-12-21 11:04:00,1
2019-12-21 11:05:00,1
2019-12-21 11:23:00,1
2019-12-21 11:32:00,1
2019-12-21 11:35:00,1
2019-12-21 12:34:00,1
2019-12-21 13:48:00,1
2019-12-21 13:59:00,1
2019-12-21 14:19:00,1
2019-12-21 15:08:00,1
2019-12-21 15:31:00,1
2019-12-21 15:37:00,1
2019-12-21 15:45:00,1
2019-12-21 16:38:00,1
2019-12-21 16:59:00,1
2019-12-21 17:23:00,1
2019-12-21 17:37:00,1
2019-12-21 18:52:00,1
2019-12-21 18:57:00,1
2019-12-21 19:16:00,1
2019-12-21 20:23:00,1
2019-12-21 20:28:00,1
