32,select * from galSpecIndx where specObjId=#
2019-12-21 00:49:00,1
2019-12-21 01:44:00,1
2019-12-21 09:39:00,1
2019-12-21 10:23:00,1
2019-12-21 10:37:00,1
2019-12-21 10:48:00,1
2019-12-21 11:13:00,1
2019-12-21 11:41:00,1
2019-12-21 11:46:00,1
2019-12-21 11:56:00,1
2019-12-21 12:12:00,1
2019-12-21 12:50:00,1
2019-12-21 13:07:00,1
2019-12-21 13:10:00,1
2019-12-21 13:15:00,1
2019-12-21 13:19:00,1
2019-12-21 13:54:00,1
2019-12-21 14:04:00,1
2019-12-21 14:41:00,1
2019-12-21 14:48:00,1
2019-12-21 15:32:00,1
2019-12-21 15:39:00,1
2019-12-21 16:55:00,1
2019-12-21 17:25:00,1
2019-12-21 17:34:00,1
2019-12-21 17:35:00,1
2019-12-21 18:11:00,1
2019-12-21 18:16:00,1
2019-12-21 20:03:00,1
2019-12-21 20:49:00,1
2019-12-21 21:00:00,1
2019-12-21 22:41:00,1
