1,"select specObjID,firstrelease,ra,dec,class,subclass,snMedian_r,plate,mjd,fiberid,z,zerr into mydb.sdss_star_zwarning0 from SpecObjAll where class=&&& and zwarning=# and subclass=&&&"
2019-12-21 02:41:00,1
