132,select * from fDocFunctionParams(&&&)
2019-12-21 00:24:00,1
2019-12-21 01:06:00,3
2019-12-21 01:42:00,2
2019-12-21 02:37:00,5
2019-12-21 09:28:00,2
2019-12-21 09:30:00,3
2019-12-21 10:22:00,2
2019-12-21 10:50:00,1
2019-12-21 11:02:00,1
2019-12-21 11:04:00,2
2019-12-21 11:13:00,3
2019-12-21 11:16:00,1
2019-12-21 11:24:00,1
2019-12-21 11:36:00,1
2019-12-21 11:41:00,2
2019-12-21 12:28:00,1
2019-12-21 12:44:00,2
2019-12-21 14:05:00,3
2019-12-21 14:19:00,3
2019-12-21 14:52:00,5
2019-12-21 14:55:00,1
2019-12-21 14:59:00,1
2019-12-21 15:01:00,2
2019-12-21 15:02:00,3
2019-12-21 15:11:00,3
2019-12-21 15:34:00,3
2019-12-21 16:06:00,2
2019-12-21 16:14:00,3
2019-12-21 16:20:00,1
2019-12-21 16:35:00,1
2019-12-21 16:37:00,1
2019-12-21 16:47:00,2
2019-12-21 16:52:00,1
2019-12-21 17:18:00,2
2019-12-21 17:47:00,1
2019-12-21 17:48:00,2
2019-12-21 17:59:00,1
2019-12-21 18:23:00,1
2019-12-21 18:27:00,3
2019-12-21 18:28:00,1
2019-12-21 18:46:00,3
2019-12-21 18:55:00,2
2019-12-21 18:56:00,1
2019-12-21 19:05:00,1
2019-12-21 19:07:00,3
2019-12-21 19:32:00,2
2019-12-21 20:02:00,1
2019-12-21 20:04:00,1
2019-12-21 20:35:00,1
2019-12-21 20:38:00,2
2019-12-21 20:41:00,3
2019-12-21 20:45:00,1
2019-12-21 20:59:00,2
2019-12-21 21:10:00,3
2019-12-21 21:11:00,1
2019-12-21 22:00:00,3
2019-12-21 22:12:00,2
2019-12-21 22:33:00,2
2019-12-21 22:34:00,5
2019-12-21 22:36:00,1
2019-12-21 23:10:00,3
2019-12-21 23:11:00,1
2019-12-21 23:15:00,3
2019-12-21 23:31:00,1
2019-12-21 23:33:00,1
2019-12-21 23:34:00,3
2019-12-21 23:44:00,1
