100,select * from PhotozRF where objid=#
2019-12-21 00:02:00,1
2019-12-21 00:11:00,1
2019-12-21 00:30:00,1
2019-12-21 00:43:00,1
2019-12-21 00:50:00,1
2019-12-21 00:52:00,1
2019-12-21 01:00:00,1
2019-12-21 01:31:00,1
2019-12-21 01:44:00,1
2019-12-21 01:48:00,1
2019-12-21 02:36:00,1
2019-12-21 02:46:00,1
2019-12-21 02:56:00,1
2019-12-21 03:11:00,1
2019-12-21 03:14:00,1
2019-12-21 04:04:00,1
2019-12-21 04:15:00,1
2019-12-21 04:30:00,1
2019-12-21 04:42:00,1
2019-12-21 04:52:00,1
2019-12-21 05:00:00,1
2019-12-21 05:26:00,2
2019-12-21 05:41:00,1
2019-12-21 07:27:00,1
2019-12-21 07:29:00,1
2019-12-21 07:30:00,1
2019-12-21 07:36:00,1
2019-12-21 08:05:00,1
2019-12-21 08:06:00,1
2019-12-21 08:13:00,1
2019-12-21 08:15:00,1
2019-12-21 08:18:00,1
2019-12-21 08:47:00,1
2019-12-21 08:58:00,3
2019-12-21 09:29:00,1
2019-12-21 09:42:00,1
2019-12-21 09:46:00,1
2019-12-21 10:06:00,1
2019-12-21 10:11:00,1
2019-12-21 10:24:00,1
2019-12-21 10:50:00,1
2019-12-21 10:51:00,1
2019-12-21 11:20:00,6
2019-12-21 11:29:00,1
2019-12-21 11:58:00,1
2019-12-21 12:13:00,1
2019-12-21 12:59:00,1
2019-12-21 13:27:00,1
2019-12-21 13:30:00,1
2019-12-21 13:58:00,1
2019-12-21 14:13:00,1
2019-12-21 14:22:00,1
2019-12-21 14:27:00,1
2019-12-21 14:32:00,1
2019-12-21 14:41:00,1
2019-12-21 14:46:00,1
2019-12-21 15:31:00,1
2019-12-21 15:33:00,1
2019-12-21 15:44:00,1
2019-12-21 15:53:00,1
2019-12-21 15:58:00,1
2019-12-21 16:02:00,1
2019-12-21 16:12:00,1
2019-12-21 16:25:00,1
2019-12-21 16:28:00,1
2019-12-21 16:39:00,1
2019-12-21 16:42:00,1
2019-12-21 19:02:00,1
2019-12-21 19:05:00,1
2019-12-21 19:15:00,1
2019-12-21 19:21:00,1
2019-12-21 19:29:00,1
2019-12-21 19:31:00,1
2019-12-21 19:39:00,1
2019-12-21 19:48:00,1
2019-12-21 20:00:00,1
2019-12-21 20:02:00,1
2019-12-21 20:21:00,1
2019-12-21 20:22:00,1
2019-12-21 20:26:00,1
2019-12-21 20:27:00,1
2019-12-21 20:35:00,1
2019-12-21 20:40:00,1
2019-12-21 21:10:00,1
2019-12-21 21:18:00,1
2019-12-21 21:32:00,1
2019-12-21 21:51:00,1
2019-12-21 22:02:00,1
2019-12-21 22:43:00,1
2019-12-21 22:47:00,1
2019-12-21 22:50:00,1
2019-12-21 23:13:00,1
