1,"select specObjID,firstrelease,ra,dec,class,subclass,snMedian_r,plate,mjd,fiberid,z,zerr into mydb.sdss_star_zwarning0 from SpecObjAll where class=&&& and zwarning=#"
2019-12-21 02:39:00,1
