202,select * from Field where fieldId=#
2019-12-21 00:01:00,1
2019-12-21 00:09:00,1
2019-12-21 00:19:00,1
2019-12-21 00:20:00,2
2019-12-21 00:28:00,4
2019-12-21 00:29:00,1
2019-12-21 00:43:00,1
2019-12-21 00:54:00,4
2019-12-21 01:20:00,1
2019-12-21 01:25:00,1
2019-12-21 01:27:00,1
2019-12-21 01:28:00,3
2019-12-21 01:29:00,2
2019-12-21 01:39:00,1
2019-12-21 02:21:00,1
2019-12-21 03:30:00,1
2019-12-21 03:39:00,1
2019-12-21 04:05:00,1
2019-12-21 04:10:00,1
2019-12-21 05:01:00,1
2019-12-21 05:03:00,1
2019-12-21 05:51:00,1
2019-12-21 06:40:00,1
2019-12-21 07:16:00,1
2019-12-21 08:04:00,1
2019-12-21 08:44:00,1
2019-12-21 08:49:00,1
2019-12-21 09:36:00,1
2019-12-21 09:43:00,1
2019-12-21 09:46:00,1
2019-12-21 09:54:00,1
2019-12-21 10:11:00,1
2019-12-21 10:22:00,1
2019-12-21 10:23:00,1
2019-12-21 11:05:00,1
2019-12-21 12:01:00,1
2019-12-21 12:02:00,1
2019-12-21 12:07:00,1
2019-12-21 12:11:00,2
2019-12-21 12:27:00,1
2019-12-21 12:28:00,1
2019-12-21 12:40:00,1
2019-12-21 12:57:00,1
2019-12-21 13:12:00,2
2019-12-21 13:28:00,1
2019-12-21 13:33:00,1
2019-12-21 13:42:00,3
2019-12-21 13:51:00,1
2019-12-21 14:16:00,1
2019-12-21 14:18:00,1
2019-12-21 14:38:00,18
2019-12-21 14:40:00,1
2019-12-21 14:47:00,1
2019-12-21 14:48:00,2
2019-12-21 14:55:00,1
2019-12-21 14:56:00,1
2019-12-21 14:57:00,1
2019-12-21 14:58:00,1
2019-12-21 15:19:00,1
2019-12-21 15:23:00,1
2019-12-21 15:30:00,1
2019-12-21 15:32:00,3
2019-12-21 15:38:00,1
2019-12-21 15:47:00,1
2019-12-21 16:20:00,1
2019-12-21 16:55:00,1
2019-12-21 17:07:00,1
2019-12-21 17:12:00,1
2019-12-21 17:14:00,1
2019-12-21 17:27:00,1
2019-12-21 17:28:00,1
2019-12-21 17:41:00,6
2019-12-21 17:42:00,16
2019-12-21 17:43:00,13
2019-12-21 17:44:00,12
2019-12-21 17:50:00,11
2019-12-21 17:56:00,1
2019-12-21 18:30:00,1
2019-12-21 18:35:00,1
2019-12-21 18:56:00,1
2019-12-21 18:59:00,1
2019-12-21 19:23:00,1
2019-12-21 19:46:00,1
2019-12-21 19:52:00,1
2019-12-21 20:15:00,1
2019-12-21 20:16:00,1
2019-12-21 20:20:00,1
2019-12-21 20:32:00,1
2019-12-21 20:40:00,1
2019-12-21 20:51:00,1
2019-12-21 21:13:00,1
2019-12-21 21:43:00,1
2019-12-21 22:23:00,1
2019-12-21 22:27:00,1
2019-12-21 22:34:00,1
2019-12-21 23:02:00,3
2019-12-21 23:03:00,4
2019-12-21 23:04:00,4
2019-12-21 23:05:00,4
2019-12-21 23:06:00,1
2019-12-21 23:08:00,1
2019-12-21 23:35:00,1
2019-12-21 23:40:00,1
2019-12-21 23:56:00,1
