47,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-12-21 00:01:00,1
2019-12-21 00:05:00,1
2019-12-21 00:15:00,1
2019-12-21 00:20:00,1
2019-12-21 00:23:00,1
2019-12-21 00:26:00,1
2019-12-21 00:30:00,1
2019-12-21 00:34:00,1
2019-12-21 00:37:00,1
2019-12-21 00:41:00,1
2019-12-21 00:45:00,1
2019-12-21 00:48:00,1
2019-12-21 00:51:00,1
2019-12-21 00:55:00,1
2019-12-21 00:59:00,1
2019-12-21 01:03:00,1
2019-12-21 01:07:00,1
2019-12-21 01:10:00,1
2019-12-21 11:32:00,3
2019-12-21 11:59:00,1
2019-12-21 12:42:00,4
2019-12-21 13:05:00,4
2019-12-21 15:05:00,1
2019-12-21 15:09:00,1
2019-12-21 15:12:00,1
2019-12-21 15:14:00,1
2019-12-21 15:22:00,1
2019-12-21 15:34:00,1
2019-12-21 15:54:00,1
2019-12-21 16:08:00,1
2019-12-21 16:20:00,1
2019-12-21 16:23:00,1
2019-12-21 16:25:00,1
2019-12-21 16:28:00,1
2019-12-21 16:30:00,1
2019-12-21 23:50:00,4
